CNPJ_Fundo,Data_Referencia,Versao,Numero_Processo,Valores,Causa_Contingencia
12.809.972/0001-00,2016-12-31,1,1005204-39.2016.8.26.0554,"0,00",Conexão com o processo nº 1000288-59.2016.8.26.0554
12.809.972/0001-00,2016-12-31,1,1011228-43.2014.8.26.0008,"0,00",Conexão com o processo n.º 1005346-03.2014.8.26.0008
13.551.286/0001-45,2016-12-01,1,0055246-24.2013.8.26.0002,193274.02,"Em princípio, sem contingência passiva, na medida em que Fundo/Seus antecessores não está no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento à favor do réu/executado."
13.551.286/0001-45,2016-12-01,1,1050924-67.2015.8.26.0100,100000,"Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping busca habilitação de crédito em autos de recuperação judicial. De acordo com o escritório, Impacto: perda de crédito no valor histórico de R$ 645.112,13. Sem indicação de contingência."
13.551.286/0001-45,2016-12-01,1,1012040-69.2015.8.26.0002,450000,"Em princípio, sem contingência passiva, na medida em que Fundo/Seus antecessores não está no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento à favor do réu/executado."
13.551.286/0001-45,2016-12-01,1,1077308-38.2013.8.26.0100,193274.02,"Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping busca habilitação de crédito em autos de recuperação judicial."
14.365.190/0001-55,2016-12-01,1,52513.2016.811.0107 52645.2016.811.0107 52780.2016.811.0107,"300.000,00","Embargos de terceiro opostos pelo Fundo Estrutura II apensos às execuções movidas pela AGROVERDE e pela GO AGRO, alegando que os imóveis da CPR objeto da execução não tem relação com as propriedades do Fundo Estrutura II"
14.365.190/0001-55,2016-12-01,1,110310.2015.811.010710492.811.0107109363.2015.811.0107,"300.000,00",Medidas cautelares ajuizadas pela AGROVERDE requerendo a sua nomeação como depositária judicial das lavouras de soja
14.879.856/0001-93,2016-12-01,1,0020715-37.2012.8.26.0004,7277.23,"Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento à favor do réu/executado."
14.879.856/0001-93,2016-12-01,1,1007589-30.2017.8.26.0002,165459.34,"Classe de demanda que, em princípio, tem como consequência a continuidade da locação e a definição do novo valor de aluguel."
14.879.856/0001-93,2016-12-01,1,1010244-72.2017.8.26.0002,44800.69,"Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento à favor do réu/executado."
14.879.856/0001-93,2016-12-01,1,1009582-11.2017.8.26.0002,155182.32,"Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento à favor do réu/executado."
14.879.856/0001-93,2016-12-01,1,1007815-35.2017.8.26.0002,208410.84,"Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento à favor do réu/executado."
14.879.856/0001-93,2016-12-01,1,1005071-67.2017.8.26.0002,15522.36,"Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento à favor do réu/executado."
14.879.856/0001-93,2016-12-01,1,1002701-61.2017.8.26.0602,444849.43,"Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento à favor do réu/executado."
14.879.856/0001-93,2016-12-01,1,1004350-18.2017.8.26.0002,39894.27,"Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento à favor do réu/executado."
14.879.856/0001-93,2016-12-01,1,10139907920168260002,56286,"Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento à favor do réu/executado."
14.879.856/0001-93,2016-12-01,1,1065193-80.2016.8.26.0002,87237.84,"Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento à favor do réu/executado."
14.879.856/0001-93,2016-12-01,1,1063488-47.2016.8.26.0002,54000,"Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento à favor do réu/executado."
14.879.856/0001-93,2016-12-01,1,1062362-59.2016.8.26.0002,71513.76,"Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento à favor do réu/executado."
14.879.856/0001-93,2016-12-01,1,10620646720168200000,71399.64,"Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento à favor do réu/executado."
14.879.856/0001-93,2016-12-01,1,10620274020168200000,74224.32,"Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento à favor do réu/executado."
14.879.856/0001-93,2016-12-01,1,10133071520168200000,48214.01,"Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento à favor do réu/executado."
14.879.856/0001-93,2016-12-01,1,10611162820168200000,75992.52,"Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento à favor do réu/executado."
14.879.856/0001-93,2016-12-01,1,10265999420168200000,64953.8,"Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento à favor do réu/executado."
14.879.856/0001-93,2016-12-01,1,10398897920168200000,62485.78,"Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento à favor do réu/executado."
14.879.856/0001-93,2016-12-01,1,10399235420168200000,110432.73,"Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento à favor do réu/executado."
14.879.856/0001-93,2016-12-01,1,11019772420148260100,407880,"Classe de demanda que, em princípio, tem como consequência a continuidade da locação e a definição do novo valor de aluguel."
14.879.856/0001-93,2016-12-01,1,1042084-71.2015.8.26.0002,91812.72,"Classe de demanda que, em princípio, tem como consequência a continuidade da locação e a definição do novo valor de aluguel."
14.879.856/0001-93,2016-12-01,1,1036317-52.2015.8.26.0002,98758.32,"Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento à favor do réu/executado."
14.879.856/0001-93,2016-12-01,1,1012941-71.2014.8.26.0002,133138.56,"Classe de demanda que, em princípio, tem como consequência a continuidade da locação e a definição do novo valor de aluguel."
14.879.856/0001-93,2016-12-01,1,1055987-13.2014.8.26.0002,809586.24,"Classe de demanda que, em princípio, tem como consequência a continuidade da locação e a definição do novo valor de aluguel."
14.879.856/0001-93,2016-12-01,1,1060749-72.2014.8.26.0002,258202,"Classe de demanda que, em princípio, tem como consequência a continuidade da locação e a definição do novo valor de aluguel."
14.879.856/0001-93,2016-12-01,1,1068578-04.2014.8.26.0100,10000,Risco de arcar com a indenização pretendida no valor da causa e mais honorários
14.879.856/0001-93,2016-12-01,1,1065636-96.2014.8.26.0100,10000,"Em tese, risco de embargos à execução é se entender que débito questionado na execução correspondente é inexigível, bem como arcar com honorários e custas judiciais."
14.879.856/0001-93,2016-12-01,1,1047219-95.2014.8.26.0100,318279,"Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento à favor do réu/executado."
14.879.856/0001-93,2016-12-01,1,1047264-02.2014.8.26.0100,251265,"Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento à favor do réu/executado."
14.879.856/0001-93,2016-12-01,1,0070857-17.2013.8.26.0002,47183.52,"Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento à favor do réu/executado."
14.879.856/0001-93,2016-12-01,1,1056226-48.2013.8.26.0100,179247.06,"Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento à favor do réu/executado."
14.879.856/0001-93,2016-12-01,1,10554074620158200000,128351,"Classe de demanda que, em princípio, tem como consequência a continuidade da locação e a definição do novo valor de aluguel."
14.879.856/0001-93,2016-12-01,1,10518946720158200000,30355,"Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento à favor do réu/executado."
14.879.856/0001-93,2016-12-01,1,10292231920168200000,30697,"Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento à favor do réu/executado."
14.879.856/0001-93,2016-12-01,1,10226583920168200000,140441,"Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento à favor do réu/executado."
14.879.856/0001-93,2016-12-01,1,10016969220168200000,289200,"Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento à favor do réu/executado."
14.879.856/0001-93,2016-12-01,1,10051378120168200000,33963,"Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento à favor do réu/executado."
14.879.856/0001-93,2016-12-01,1,10294942820168200000,406277,"Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento à favor do réu/executado."
14.879.856/0001-93,2016-12-01,1,10022364820158200000,31925,"Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento à favor do réu/executado."
